unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1569974400000,2019-10-02 00:00:00,BTC/USDT,8292.67,8373.91,8151.22,8359.94,26243.386644,216325351.8586446,261430
1570060800000,2019-10-03 00:00:00,BTC/USDT,8360.0,8393.0,8060.0,8223.96,30488.284058,250291751.27141392,281307
1570147200000,2019-10-04 00:00:00,BTC/USDT,8224.43,8232.41,8005.0,8137.13,26476.330404,215325611.6822151,259012
1570233600000,2019-10-05 00:00:00,BTC/USDT,8137.09,8183.41,8012.98,8126.19,21907.615564,177252877.0029691,237769
1570320000000,2019-10-06 00:00:00,BTC/USDT,8127.55,8153.87,7785.0,7854.25,34676.104049,275447898.032875,325795
1570406400000,2019-10-07 00:00:00,BTC/USDT,7855.3,8299.92,7762.0,8190.09,52202.072297,420921679.8442632,482605
1570492800000,2019-10-08 00:00:00,BTC/USDT,8190.82,8325.0,8088.75,8168.39,35452.657423,290675248.1414453,395685
1570579200000,2019-10-09 00:00:00,BTC/USDT,8170.79,8670.0,8115.0,8560.74,55038.704378,462845251.8136103,537805
1570665600000,2019-10-10 00:00:00,BTC/USDT,8562.15,8644.0,8414.52,8558.03,39137.946167,333925412.3041418,406932
1570752000000,2019-10-11 00:00:00,BTC/USDT,8557.82,8779.51,8212.38,8258.5,50405.284418,424413201.53293216,471818
1570838400000,2019-10-12 00:00:00,BTC/USDT,8257.95,8400.0,8250.0,8300.09,21339.334098,177707852.5948189,280633
1570924800000,2019-10-13 00:00:00,BTC/USDT,8301.98,8451.37,8160.0,8275.01,27840.739953,232149438.3639587,320051
1571011200000,2019-10-14 00:00:00,BTC/USDT,8275.24,8388.85,8203.0,8348.2,29810.663253,247530733.18003485,345679
1571097600000,2019-10-15 00:00:00,BTC/USDT,8346.86,8403.0,8090.0,8159.29,32773.062476,270727559.77701086,399447
1571184000000,2019-10-16 00:00:00,BTC/USDT,8159.3,8181.16,7917.0,7991.74,34733.593966,279586845.5362138,421026
1571270400000,2019-10-17 00:00:00,BTC/USDT,7995.02,8124.92,7929.03,8070.58,29656.949158,238343204.48251528,356490
1571356800000,2019-10-18 00:00:00,BTC/USDT,8070.71,8115.0,7816.01,7947.01,31353.181416,248931322.1008505,399783
1571443200000,2019-10-19 00:00:00,BTC/USDT,7946.89,8098.1,7866.92,7948.01,26627.889388,211909734.13572004,349746
1571529600000,2019-10-20 00:00:00,BTC/USDT,7949.87,8297.0,7870.0,8223.35,34286.452654,275899861.65387124,396091
1571616000000,2019-10-21 00:00:00,BTC/USDT,8223.35,8333.0,8142.03,8197.27,30448.679539,250117281.63661337,367169
1571702400000,2019-10-22 00:00:00,BTC/USDT,8197.28,8297.99,8000.0,8020.0,34651.828663,283535483.41051364,384699
1571788800000,2019-10-23 00:00:00,BTC/USDT,8020.06,8047.59,7300.0,7466.62,63897.457098,488220760.6464156,610241
1571875200000,2019-10-24 00:00:00,BTC/USDT,7468.47,7503.68,7337.99,7412.41,32714.383265,243246414.9489239,403778
1571961600000,2019-10-25 00:00:00,BTC/USDT,7412.41,8799.0,7361.0,8655.02,90748.218174,737329544.8835196,775418
1572048000000,2019-10-26 00:00:00,BTC/USDT,8655.88,10370.0,8470.38,9230.0,162588.585413,1522244166.4108484,1185369
1572134400000,2019-10-27 00:00:00,BTC/USDT,9230.0,9794.98,9074.34,9529.93,93833.541604,887438297.7462668,799978
1572220800000,2019-10-28 00:00:00,BTC/USDT,9528.23,9902.1,9160.0,9205.14,80174.217323,759178942.9488419,681128
1572307200000,2019-10-29 00:00:00,BTC/USDT,9204.45,9550.0,9072.0,9407.62,64158.462446,600611324.6356996,559589
1572393600000,2019-10-30 00:00:00,BTC/USDT,9407.62,9409.84,9001.01,9154.72,55241.786434,506584830.0313323,524035
1572480000000,2019-10-31 00:00:00,BTC/USDT,9154.02,9405.0,8913.0,9140.85,54376.024902,498152743.7348088,490183
1572566400000,2019-11-01 00:00:00,BTC/USDT,9140.86,9279.0,9030.0,9231.61,43594.814115,398803069.00908464,478002
1572652800000,2019-11-02 00:00:00,BTC/USDT,9231.4,9373.74,9186.21,9289.52,28923.060828,268119579.73009112,325421
1572739200000,2019-11-03 00:00:00,BTC/USDT,9289.85,9362.57,9066.14,9194.71,27894.378279,256664259.6621914,326024
1572825600000,2019-11-04 00:00:00,BTC/USDT,9196.46,9513.68,9115.84,9393.35,45894.456277,426792003.1749065,453749
1572912000000,2019-11-05 00:00:00,BTC/USDT,9392.4,9454.95,9175.76,9308.66,45935.873665,428156963.0785469,492885
1572998400000,2019-11-06 00:00:00,BTC/USDT,9307.73,9440.91,9250.01,9339.05,37336.170372,348607499.83121693,402997
1573084800000,2019-11-07 00:00:00,BTC/USDT,9339.16,9375.0,9101.0,9216.2,39117.470853,361217475.05834645,401984
1573171200000,2019-11-08 00:00:00,BTC/USDT,9214.0,9261.0,8696.0,8773.73,62107.289243,555589995.9935858,567331
1573257600000,2019-11-09 00:00:00,BTC/USDT,8773.74,8880.0,8724.88,8809.41,29469.481405,259733491.8299089,326730
1573344000000,2019-11-10 00:00:00,BTC/USDT,8809.18,9147.19,8750.0,9039.47,34422.029797,307316853.90375423,375946
1573430400000,2019-11-11 00:00:00,BTC/USDT,9040.16,9072.32,8618.68,8733.27,44888.053545,394585996.3292871,415982
1573516800000,2019-11-12 00:00:00,BTC/USDT,8733.36,8888.0,8567.6,8821.94,40366.629471,352675938.430593,406765
1573603200000,2019-11-13 00:00:00,BTC/USDT,8821.91,8844.99,8702.0,8777.12,26810.116918,235060554.1241016,281593
1573689600000,2019-11-14 00:00:00,BTC/USDT,8777.54,8800.0,8582.6,8646.68,33468.468961,290104306.9530332,337019
1573776000000,2019-11-15 00:00:00,BTC/USDT,8646.38,8790.0,8400.0,8471.73,46087.417751,394708981.3155723,423919
1573862400000,2019-11-16 00:00:00,BTC/USDT,8471.62,8543.0,8400.0,8491.02,20902.299752,177222838.38564816,231473
1573948800000,2019-11-17 00:00:00,BTC/USDT,8490.74,8635.0,8350.68,8502.4,27009.037082,229995700.81158423,259594
1574035200000,2019-11-18 00:00:00,BTC/USDT,8502.87,8503.52,8060.0,8187.17,43017.69094,358706174.8252184,366263
1574121600000,2019-11-19 00:00:00,BTC/USDT,8186.5,8218.63,8003.0,8133.64,43556.061025,353463792.04443395,357382
1574208000000,2019-11-20 00:00:00,BTC/USDT,8133.83,8264.29,8038.4,8098.01,32466.23098,263387575.485922,288843
1574294400000,2019-11-21 00:00:00,BTC/USDT,8098.56,8134.73,7500.0,7627.74,58418.780261,455166676.2781802,430062
1574380800000,2019-11-22 00:00:00,BTC/USDT,7627.79,7750.0,6790.0,7268.23,126603.140259,917881536.262084,817604
1574467200000,2019-11-23 00:00:00,BTC/USDT,7268.23,7344.48,7080.01,7311.57,50449.894755,364446217.3737604,414045
1574553600000,2019-11-24 00:00:00,BTC/USDT,7311.1,7330.39,6861.0,6903.28,67890.206483,481922941.3269758,446014
1574640000000,2019-11-25 00:00:00,BTC/USDT,6900.23,7377.69,6515.0,7109.57,119645.735197,831628458.3049068,679721
1574726400000,2019-11-26 00:00:00,BTC/USDT,7109.99,7340.0,7017.48,7156.14,65722.39769,469602476.91268086,433933
1574812800000,2019-11-27 00:00:00,BTC/USDT,7154.75,7655.0,6840.0,7508.52,92452.87349,671646609.1695509,582055
1574899200000,2019-11-28 00:00:00,BTC/USDT,7507.9,7643.0,7360.0,7419.49,56933.981109,427572714.94560075,388953
1574985600000,2019-11-29 00:00:00,BTC/USDT,7418.52,7850.0,7362.3,7739.68,60745.300873,463006956.68515134,412929
1575072000000,2019-11-30 00:00:00,BTC/USDT,7740.99,7810.0,7441.0,7541.89,46989.433619,358749026.3607554,346506
1575158400000,2019-12-01 00:00:00,BTC/USDT,7540.63,7541.85,7210.0,7390.89,60769.342313,446524917.2059704,420573
1575244800000,2019-12-02 00:00:00,BTC/USDT,7391.5,7420.56,7151.1,7294.28,46330.25604,337889295.51018095,326881
1575331200000,2019-12-03 00:00:00,BTC/USDT,7294.42,7400.0,7241.35,7292.71,33149.477487,242379261.10434756,265391
1575417600000,2019-12-04 00:00:00,BTC/USDT,7292.71,7750.0,7067.0,7194.32,83147.149142,608623482.7599232,516158
1575504000000,2019-12-05 00:00:00,BTC/USDT,7194.59,7485.0,7150.0,7389.0,59306.678855,434738864.7840124,430359
1575590400000,2019-12-06 00:00:00,BTC/USDT,7389.0,7590.03,7305.0,7527.47,48189.087944,356905919.01556,367854
1575676800000,2019-12-07 00:00:00,BTC/USDT,7527.8,7619.62,7470.16,7488.21,31498.684173,237000924.85530463,263592
1575763200000,2019-12-08 00:00:00,BTC/USDT,7487.31,7564.0,7374.86,7510.11,29856.897631,223314325.61846468,257514
1575849600000,2019-12-09 00:00:00,BTC/USDT,7510.11,7650.0,7273.0,7338.64,46621.887493,347471155.4826833,359648
1575936000000,2019-12-10 00:00:00,BTC/USDT,7338.64,7407.6,7157.1,7224.13,49723.76214,363127435.3955167,439637
1576022400000,2019-12-11 00:00:00,BTC/USDT,7224.15,7275.5,7125.66,7210.0,30093.091944,217095653.86658928,268269
1576108800000,2019-12-12 00:00:00,BTC/USDT,7210.0,7295.0,7080.3,7198.08,42288.600932,303657479.492691,331414
1576195200000,2019-12-13 00:00:00,BTC/USDT,7197.76,7309.05,7190.76,7258.48,27609.873795,199836160.23365223,252135
1576281600000,2019-12-14 00:00:00,BTC/USDT,7257.37,7271.77,7012.0,7064.05,29561.985967,211004228.015854,276819
1576368000000,2019-12-15 00:00:00,BTC/USDT,7064.14,7200.3,7008.35,7118.59,26395.778137,187402764.56353113,262651
1576454400000,2019-12-16 00:00:00,BTC/USDT,7119.6,7150.0,6836.0,6891.72,43863.993059,307508569.89251375,371202
1576540800000,2019-12-17 00:00:00,BTC/USDT,6891.44,6942.21,6560.0,6623.82,53865.069929,364087469.8222779,454097
1576627200000,2019-12-18 00:00:00,BTC/USDT,6623.84,7440.0,6435.0,7277.83,95636.651251,654057202.1588289,714073
1576713600000,2019-12-19 00:00:00,BTC/USDT,7277.83,7380.0,7038.31,7150.3,55509.049075,397407677.058565,439761
1576800000000,2019-12-20 00:00:00,BTC/USDT,7151.31,7220.0,7079.5,7187.83,32132.069205,229842650.42149535,312766
1576886400000,2019-12-21 00:00:00,BTC/USDT,7188.01,7190.58,7105.0,7132.75,19467.174028,139069157.08645767,212162
1576972800000,2019-12-22 00:00:00,BTC/USDT,7131.59,7518.54,7122.47,7501.44,39137.45515,285577206.9406348,356612
1577059200000,2019-12-23 00:00:00,BTC/USDT,7500.71,7695.38,7265.84,7317.09,68051.997203,510710431.7668603,530669
1577145600000,2019-12-24 00:00:00,BTC/USDT,7317.3,7436.68,7157.04,7255.77,43629.494188,318428019.00091,384678
1577232000000,2019-12-25 00:00:00,BTC/USDT,7255.77,7271.77,7128.86,7204.63,27492.044323,198273303.10954583,289924
1577318400000,2019-12-26 00:00:00,BTC/USDT,7205.01,7435.0,7157.12,7202.0,36259.761076,263289798.9561876,337695
1577404800000,2019-12-27 00:00:00,BTC/USDT,7202.0,7275.86,7076.42,7254.74,33642.701861,242214722.72289035,297262
1577491200000,2019-12-28 00:00:00,BTC/USDT,7254.77,7365.01,7238.67,7316.14,26848.982199,196322192.43800187,272607
1577577600000,2019-12-29 00:00:00,BTC/USDT,7315.36,7528.45,7288.0,7388.24,31387.106085,231731575.8282169,283213
1577664000000,2019-12-30 00:00:00,BTC/USDT,7388.43,7408.24,7220.0,7246.0,29605.911782,216508875.51767525,279033
1577750400000,2019-12-31 00:00:00,BTC/USDT,7246.0,7320.0,7145.01,7195.23,25954.453533,187518399.34504,251976
1577836800000,2020-01-01 00:00:00,BTC/USDT,7195.24,7255.0,7175.15,7200.85,16792.388165,121214452.11606228,194010
1577923200000,2020-01-02 00:00:00,BTC/USDT,7200.77,7212.5,6924.74,6965.71,31951.483932,225982341.3011403,302667
1578009600000,2020-01-03 00:00:00,BTC/USDT,6965.49,7405.0,6871.04,7344.96,68428.500451,495098582.96203536,519854
1578096000000,2020-01-04 00:00:00,BTC/USDT,7345.0,7404.0,7272.21,7354.11,29987.974977,219874240.93994808,279370
1578182400000,2020-01-05 00:00:00,BTC/USDT,7354.19,7495.0,7318.0,7358.75,38331.085604,284848683.7891762,329209
1578268800000,2020-01-06 00:00:00,BTC/USDT,7357.64,7795.34,7346.76,7758.0,54635.695316,413330481.2260492,449937
1578355200000,2020-01-07 00:00:00,BTC/USDT,7758.9,8207.68,7723.71,8145.28,91171.684661,724202791.1429626,685315
1578441600000,2020-01-08 00:00:00,BTC/USDT,8145.92,8455.0,7870.0,8055.98,112622.64264,926410232.6045058,830375
1578528000000,2020-01-09 00:00:00,BTC/USDT,8054.72,8055.96,7750.0,7817.76,64239.51983,507258250.4748797,478800
1578614400000,2020-01-10 00:00:00,BTC/USDT,7817.74,8199.0,7672.0,8197.02,82406.777448,652774220.3884369,606101
1578700800000,2020-01-11 00:00:00,BTC/USDT,8198.86,8286.34,8003.16,8020.01,54810.032667,445034349.5647021,469131
1578787200000,2020-01-12 00:00:00,BTC/USDT,8020.01,8197.0,7960.0,8184.98,38131.494336,309351920.45885,350662
1578873600000,2020-01-13 00:00:00,BTC/USDT,8184.97,8196.0,8055.89,8110.34,31159.755683,252656965.35815012,289144
1578960000000,2020-01-14 00:00:00,BTC/USDT,8110.34,8880.0,8105.54,8810.01,120399.126742,1032735180.8658738,915328
1579046400000,2020-01-15 00:00:00,BTC/USDT,8814.64,8916.48,8564.0,8821.41,84816.297606,743712237.2790816,764048
1579132800000,2020-01-16 00:00:00,BTC/USDT,8820.01,8859.81,8586.0,8720.01,51991.074284,451752380.28108114,543064
1579219200000,2020-01-17 00:00:00,BTC/USDT,8720.15,9041.65,8672.44,8913.28,70897.737377,629568740.707009,676403
1579305600000,2020-01-18 00:00:00,BTC/USDT,8913.27,8988.88,8806.38,8915.96,38294.746545,340852837.9160803,458182
1579392000000,2020-01-19 00:00:00,BTC/USDT,8915.09,9198.98,8466.0,8701.7,70676.889259,623950864.2762928,615665
1579478400000,2020-01-20 00:00:00,BTC/USDT,8701.72,8746.99,8521.28,8642.35,38896.639746,336447837.0018059,385006
1579564800000,2020-01-21 00:00:00,BTC/USDT,8642.35,8789.0,8488.0,8736.03,36494.687659,316056704.984738,365621
1579651200000,2020-01-22 00:00:00,BTC/USDT,8736.04,8818.0,8590.0,8682.36,29080.557138,252638888.21492553,317424
1579737600000,2020-01-23 00:00:00,BTC/USDT,8682.77,8691.81,8306.39,8404.52,48165.944597,407428808.67533696,464805
1579824000000,2020-01-24 00:00:00,BTC/USDT,8404.52,8528.02,8238.0,8439.0,41687.529529,349874174.79003936,407271
1579910400000,2020-01-25 00:00:00,BTC/USDT,8438.99,8451.26,8254.9,8340.58,25521.157932,212869245.63589776,283118
1579996800000,2020-01-26 00:00:00,BTC/USDT,8340.01,8618.13,8293.66,8615.0,31130.485164,263941925.272999,332612
1580083200000,2020-01-27 00:00:00,BTC/USDT,8614.39,9000.0,8535.0,8907.57,53973.542996,473194952.8044688,514196
1580169600000,2020-01-28 00:00:00,BTC/USDT,8907.57,9400.0,8862.4,9374.21,74584.853765,676593159.4823396,616678
1580256000000,2020-01-29 00:00:00,BTC/USDT,9375.34,9449.24,9216.0,9301.53,53864.065122,503188568.8363578,492545
1580342400000,2020-01-30 00:00:00,BTC/USDT,9301.57,9578.0,9204.44,9513.21,60626.744259,569652869.8196837,529570
1580428800000,2020-01-31 00:00:00,BTC/USDT,9511.52,9530.22,9210.01,9352.89,45552.022352,425779010.4065367,428547
1580515200000,2020-02-01 00:00:00,BTC/USDT,9351.71,9464.53,9281.0,9384.61,28578.067354,268137739.9933375,334972
1580601600000,2020-02-02 00:00:00,BTC/USDT,9384.41,9477.03,9120.0,9331.51,45690.91254,428064088.6904683,446558
1580688000000,2020-02-03 00:00:00,BTC/USDT,9331.59,9618.79,9234.0,9292.24,50892.133451,476379993.49247247,492124
1580774400000,2020-02-04 00:00:00,BTC/USDT,9291.35,9350.0,9093.01,9197.02,53308.175266,491136137.2107625,528930
1580860800000,2020-02-05 00:00:00,BTC/USDT,9197.02,9744.45,9177.22,9612.04,64870.415615,613540574.7818311,661758
1580947200000,2020-02-06 00:00:00,BTC/USDT,9612.03,9862.57,9526.35,9772.0,64949.706588,631245079.8223813,682179
1581033600000,2020-02-07 00:00:00,BTC/USDT,9772.0,9885.0,9730.0,9813.73,43966.114632,430744860.1814393,582249
1581120000000,2020-02-08 00:00:00,BTC/USDT,9813.87,9940.0,9667.11,9895.05,43600.843666,427781790.200816,514573
1581206400000,2020-02-09 00:00:00,BTC/USDT,9895.04,10166.0,9880.75,10151.75,43408.475616,437441704.9053964,536848
1581292800000,2020-02-10 00:00:00,BTC/USDT,10151.72,10188.0,9756.0,9851.83,59573.084619,590091358.442907,690308
1581379200000,2020-02-11 00:00:00,BTC/USDT,9851.74,10323.59,9700.0,10223.08,62422.395224,624970415.4054741,710170
1581465600000,2020-02-12 00:00:00,BTC/USDT,10223.08,10450.0,10223.08,10326.46,61008.06393,629756037.5160786,857655
1581552000000,2020-02-13 00:00:00,BTC/USDT,10325.33,10500.0,10080.0,10229.63,79344.358759,815507473.735361,932802
1581638400000,2020-02-14 00:00:00,BTC/USDT,10227.78,10381.56,10111.37,10344.36,47038.480173,482455622.003626,622310
1581724800000,2020-02-15 00:00:00,BTC/USDT,10344.36,10375.0,9801.0,9904.72,57657.202947,580845331.1747848,739781
1581811200000,2020-02-16 00:00:00,BTC/USDT,9904.46,10050.0,9638.12,9917.27,60023.999537,592584876.9040861,708070
1581897600000,2020-02-17 00:00:00,BTC/USDT,9910.7,9964.16,9452.67,9706.0,70261.011901,680009637.6159953,778058
1581984000000,2020-02-18 00:00:00,BTC/USDT,9706.0,10250.0,9576.01,10164.71,70604.124019,696870122.812608,723413
1582070400000,2020-02-19 00:00:00,BTC/USDT,10164.78,10250.0,9350.0,9593.79,55162.586895,547679966.9292257,588760
1582156800000,2020-02-20 00:00:00,BTC/USDT,9594.65,9699.0,9400.0,9596.42,60152.342914,576020107.4626018,667387
1582243200000,2020-02-21 00:00:00,BTC/USDT,9597.21,9755.51,9550.21,9677.05,42181.554524,408286949.8035292,470599
1582329600000,2020-02-22 00:00:00,BTC/USDT,9677.05,9709.17,9560.02,9650.86,24636.757623,237544283.22525856,319961
1582416000000,2020-02-23 00:00:00,BTC/USDT,9650.85,9990.0,9645.0,9936.4,37702.089843,371815095.46744496,441935
1582502400000,2020-02-24 00:00:00,BTC/USDT,9936.4,9990.0,9473.56,9656.13,55796.59612,542081527.6408329,589384
1582588800000,2020-02-25 00:00:00,BTC/USDT,9655.52,9675.0,9250.0,9315.84,54379.344552,514946930.5660231,579079
1582675200000,2020-02-26 00:00:00,BTC/USDT,9316.48,9377.44,8633.63,8785.25,92130.345482,830717784.3790948,871018
1582761600000,2020-02-27 00:00:00,BTC/USDT,8786.0,8971.77,8531.0,8823.21,72483.578762,636955872.7625463,696646
1582848000000,2020-02-28 00:00:00,BTC/USDT,8823.25,8900.0,8445.0,8692.91,71155.208977,615664817.0103912,655727
1582934400000,2020-02-29 00:00:00,BTC/USDT,8690.8,8790.0,8523.55,8523.61,36748.183035,318585951.9885324,414175
1583020800000,2020-03-01 00:00:00,BTC/USDT,8523.61,8750.0,8411.0,8531.88,43892.201779,375729315.25408256,472019
1583107200000,2020-03-02 00:00:00,BTC/USDT,8530.3,8965.75,8498.0,8915.24,60401.31773,528906629.5628192,564535
1583193600000,2020-03-03 00:00:00,BTC/USDT,8911.18,8919.65,8651.0,8760.07,55154.997282,484181096.3229558,512762
1583280000000,2020-03-04 00:00:00,BTC/USDT,8760.07,8848.29,8660.0,8750.87,38696.482578,338849891.95293546,454817
1583366400000,2020-03-05 00:00:00,BTC/USDT,8750.99,9159.42,8746.54,9054.68,58201.866355,524102029.20478296,619552
1583452800000,2020-03-06 00:00:00,BTC/USDT,9054.64,9170.0,8985.5,9131.88,43782.948044,397598476.42056286,493216
1583539200000,2020-03-07 00:00:00,BTC/USDT,9130.89,9188.0,8835.0,8886.66,45422.204525,409983263.789138,485400
1583625600000,2020-03-08 00:00:00,BTC/USDT,8885.25,8886.76,8000.0,8033.31,77537.315166,656931544.7821604,740741
1583712000000,2020-03-09 00:00:00,BTC/USDT,8034.76,8179.31,7632.01,7929.87,116968.863268,918787729.0855838,929234
1583798400000,2020-03-10 00:00:00,BTC/USDT,7929.87,8149.0,7728.01,7894.56,86783.443875,689700153.4490932,737528
1583884800000,2020-03-11 00:00:00,BTC/USDT,7894.57,7980.0,7590.0,7934.52,79942.411172,624465167.3648188,699401
1583971200000,2020-03-12 00:00:00,BTC/USDT,7934.58,7966.17,4410.0,4800.0,261505.608653,1628590104.2222133,1770812
1584057600000,2020-03-13 00:00:00,BTC/USDT,4800.01,5955.0,3782.13,5578.6,402201.673764,2063819540.6389947,2309830
1584144000000,2020-03-14 00:00:00,BTC/USDT,5576.05,5640.52,5055.13,5172.06,136910.135974,736651880.9210789,1106125
1584230400000,2020-03-15 00:00:00,BTC/USDT,5172.48,5940.0,5093.1,5361.3,139916.146534,753755706.4268771,1037714
1584316800000,2020-03-16 00:00:00,BTC/USDT,5360.33,5365.42,4442.12,5028.97,227276.92276,1113690309.1015868,1608176
1584403200000,2020-03-17 00:00:00,BTC/USDT,5028.86,5525.0,4921.45,5312.64,150089.926318,793147908.2684975,1069217
1584489600000,2020-03-18 00:00:00,BTC/USDT,5312.64,5436.17,5009.37,5393.04,137127.634894,719748122.45302,962843
1584576000000,2020-03-19 00:00:00,BTC/USDT,5393.26,6400.0,5252.53,6162.37,199020.873439,1164739707.514236,1403608
1584662400000,2020-03-20 00:00:00,BTC/USDT,6162.05,6900.0,5670.0,6208.36,219298.329514,1401734013.175202,1580069
1584748800000,2020-03-21 00:00:00,BTC/USDT,6204.57,6456.98,5860.02,6186.98,128913.668363,794962136.6384171,990974
1584835200000,2020-03-22 00:00:00,BTC/USDT,6187.04,6407.87,5734.01,5816.19,119115.990527,722895653.5100614,952259
1584921600000,2020-03-23 00:00:00,BTC/USDT,5816.05,6600.0,5688.0,6467.31,164674.215785,1015525672.0743864,1099406
1585008000000,2020-03-24 00:00:00,BTC/USDT,6465.25,6833.0,6371.33,6744.72,151138.009878,1001890515.2399886,1012669
1585094400000,2020-03-25 00:00:00,BTC/USDT,6744.69,6957.96,6450.0,6677.43,132155.734989,880250736.9079887,912179
1585180800000,2020-03-26 00:00:00,BTC/USDT,6677.42,6780.0,6510.0,6737.36,83026.555211,552537189.4793514,668467
1585267200000,2020-03-27 00:00:00,BTC/USDT,6737.27,6842.59,6261.0,6359.11,82914.968354,551326113.8552039,643631
1585353600000,2020-03-28 00:00:00,BTC/USDT,6359.11,6360.0,6024.0,6236.65,93159.693429,577986706.1289365,725588
1585440000000,2020-03-29 00:00:00,BTC/USDT,6236.65,6266.0,5866.56,5881.42,63311.627714,383707122.50096285,496709
1585526400000,2020-03-30 00:00:00,BTC/USDT,5880.5,6599.0,5857.76,6394.38,118889.549992,747569726.4544197,784034
1585612800000,2020-03-31 00:00:00,BTC/USDT,6394.45,6523.23,6321.4,6410.44,72337.595259,465780496.6224872,538231
1585699200000,2020-04-01 00:00:00,BTC/USDT,6412.14,6679.94,6150.11,6642.92,97500.7524,618527468.834164,758061
1585785600000,2020-04-02 00:00:00,BTC/USDT,6643.36,7198.0,6551.0,6794.09,149299.906871,1014494762.4416422,1101043
1585872000000,2020-04-03 00:00:00,BTC/USDT,6793.86,7048.0,6602.1,6734.1,104080.276939,710254017.100272,840456
1585958400000,2020-04-04 00:00:00,BTC/USDT,6732.97,6990.41,6650.01,6856.99,72990.861139,495076283.5209042,659051
1586044800000,2020-04-05 00:00:00,BTC/USDT,6857.41,6895.54,6677.52,6772.78,49685.356983,337062083.002028,506433
1586131200000,2020-04-06 00:00:00,BTC/USDT,6772.78,7355.14,6765.0,7329.9,118052.000832,837357664.6519214,956586
1586217600000,2020-04-07 00:00:00,BTC/USDT,7329.9,7459.69,7077.0,7197.32,103585.168918,757201786.6976631,924436
1586304000000,2020-04-08 00:00:00,BTC/USDT,7197.32,7420.0,7150.0,7361.28,76059.145838,555122600.275026,750516
1586390400000,2020-04-09 00:00:00,BTC/USDT,7360.26,7371.92,7108.08,7283.54,61094.872417,444741085.9037586,686207
1586476800000,2020-04-10 00:00:00,BTC/USDT,7283.54,7295.75,6739.98,6858.92,104674.623375,727281590.7719399,949050
1586563200000,2020-04-11 00:00:00,BTC/USDT,6858.92,6944.3,6760.0,6876.83,45470.293206,311699573.516674,484618
1586649600000,2020-04-12 00:00:00,BTC/USDT,6876.84,7177.0,6780.0,6903.79,73868.666501,516235035.1865113,648323
1586736000000,2020-04-13 00:00:00,BTC/USDT,6903.79,6903.79,6575.0,6837.91,96415.476573,649390681.2485026,804179
1586822400000,2020-04-14 00:00:00,BTC/USDT,6838.04,6978.0,6754.28,6868.7,69068.623285,474794776.19211113,608665
1586908800000,2020-04-15 00:00:00,BTC/USDT,6868.57,6933.0,6605.0,6621.24,61571.384994,416947490.61569566,581374
1586995200000,2020-04-16 00:00:00,BTC/USDT,6621.25,7190.0,6468.27,7101.94,125009.857539,865277543.3946935,971163
1587081600000,2020-04-17 00:00:00,BTC/USDT,7101.99,7148.12,6972.98,7027.55,54126.509763,382334236.1694789,537554
1587168000000,2020-04-18 00:00:00,BTC/USDT,7026.78,7293.08,7014.4,7248.6,49488.542819,354845083.7761889,494670
1587254400000,2020-04-19 00:00:00,BTC/USDT,7248.6,7266.15,7055.6,7120.74,45664.86393,326485586.9317384,483574
1587340800000,2020-04-20 00:00:00,BTC/USDT,7121.4,7220.0,6751.0,6826.83,90149.49137,629612368.7476892,785174
1587427200000,2020-04-21 00:00:00,BTC/USDT,6828.98,6940.0,6762.0,6841.37,60109.710808,411800606.08159715,555797
1587513600000,2020-04-22 00:00:00,BTC/USDT,6841.36,7156.38,6818.0,7125.14,61486.377334,431271646.1755991,508659
1587600000000,2020-04-23 00:00:00,BTC/USDT,7125.12,7738.0,7020.0,7482.39,102773.569561,756320213.5858521,881099
1587686400000,2020-04-24 00:00:00,BTC/USDT,7483.96,7615.96,7388.0,7505.0,60182.119939,452118137.7940016,601093
1587772800000,2020-04-25 00:00:00,BTC/USDT,7505.0,7705.0,7431.07,7538.67,43874.427726,331292050.77197313,521943
1587859200000,2020-04-26 00:00:00,BTC/USDT,7539.03,7700.0,7480.0,7693.1,50522.616209,384202783.2747096,554480
1587945600000,2020-04-27 00:00:00,BTC/USDT,7693.1,7792.02,7606.0,7774.62,65441.339576,504025811.6512536,637800
1588032000000,2020-04-28 00:00:00,BTC/USDT,7773.51,7780.0,7659.12,7738.98,46302.752638,357391780.9307627,499414
1588118400000,2020-04-29 00:00:00,BTC/USDT,7738.58,8952.89,7710.05,8778.57,183546.887514,1536390177.0449488,1433128
1588204800000,2020-04-30 00:00:00,BTC/USDT,8778.58,9460.0,8401.0,8620.0,206277.214124,1839283907.4625196,1661554
1588291200000,2020-05-01 00:00:00,BTC/USDT,8620.0,9059.18,8613.56,8826.96,91468.815059,805640126.6308703,865960
1588377600000,2020-05-02 00:00:00,BTC/USDT,8825.67,9010.0,8753.0,8972.05,59002.08755,523838859.5442492,637884
1588464000000,2020-05-03 00:00:00,BTC/USDT,8972.58,9200.0,8712.0,8894.16,90126.065643,808427095.9321591,877460
1588550400000,2020-05-04 00:00:00,BTC/USDT,8894.15,8950.0,8522.0,8871.96,84418.512331,738343818.6939254,848802
1588636800000,2020-05-05 00:00:00,BTC/USDT,8871.92,9118.58,8760.0,9021.83,76480.765342,683083018.8779808,812543
1588723200000,2020-05-06 00:00:00,BTC/USDT,9021.36,9395.0,8906.21,9142.92,105925.30242,972793508.4649074,1007661
